layer,weight_shape,feature_shape,feat_dim,num_samples,fro_norm,rel_change,dim_90,dim_95,stable_rank,participation_ratio,top4_energy,top8_energy,top16_energy,top32_energy,top64_energy,dim_90_frac,weight_shape_parsed,feature_shape_parsed
base_model.model.backbone.stages.2.blocks.5.ffn,,"(1280, 1408)",1408,1280,4026.09619140625,1.018990574073496,88,171,4.14142656326294,12.083999633789062,0.4746070802211761,0.5840478539466858,0.6875565052032471,0.7904002666473389,0.8712579607963562,0.0625,,"(1280, 1408)"
base_model.model.backbone.stages.2.blocks.5.ffn.dropout_layer,,"(1280, 1408)",1408,1280,4026.09619140625,1.018990574073496,88,171,4.14142656326294,12.083999633789062,0.4746070802211761,0.5840478539466858,0.6875565052032471,0.7904002666473389,0.8712579607963562,0.0625,,"(1280, 1408)"
base_model.model.backbone.stages.2.blocks.5.ffn.layers,,"(1280, 1408)",1408,1280,4026.09619140625,1.018990574073496,88,171,4.14142656326294,12.083999633789062,0.4746070802211761,0.5840478539466858,0.6875565052032471,0.7904002666473389,0.8712579607963562,0.0625,,"(1280, 1408)"
base_model.model.backbone.stages.2.blocks.5.ffn.layers.0.0.lora_dropout.default,,"(1280, 1408)",1408,1280,2125.353515625,0.5902652537915046,107,209,4.404736518859863,13.792728424072266,0.4219087660312652,0.565016508102417,0.6772170662879944,0.770522952079773,0.851608157157898,0.0759943181818181,,"(1280, 1408)"
base_model.model.backbone.stages.2.blocks.5.ffn.layers.2,,"(1280, 1408)",1408,1280,4026.09619140625,1.018990574073496,88,171,4.14142656326294,12.083999633789062,0.4746070802211761,0.5840478539466858,0.6875565052032471,0.7904002666473389,0.8712579607963562,0.0625,,"(1280, 1408)"
base_model.model.backbone.stages.2.blocks.6,,"(1280, 1408)",1408,1280,567.6895751953125,0.6966532574459515,151,265,8.231497764587402,28.074052810668945,0.3149266541004181,0.4402366876602173,0.5687282681465149,0.6896311044692993,0.7952356934547424,0.1072443181818181,,"(1280, 1408)"
base_model.model.backbone.stages.2.blocks.6.attn,,"(1280, 1408)",1408,1280,905.7259521484376,0.3351682941039942,134,212,8.399352073669434,29.546236038208008,0.3054497838020324,0.4163673222064972,0.5431051850318909,0.6712961196899414,0.7922130227088928,0.0951704545454545,,"(1280, 1408)"
base_model.model.backbone.stages.2.blocks.6.attn.drop,,"(1280, 1408)",1408,1280,905.7259521484376,0.3351682941039942,134,212,8.399352073669434,29.546236038208008,0.3054497838020324,0.4163673222064972,0.5431051850318909,0.6712961196899414,0.7922130227088928,0.0951704545454545,,"(1280, 1408)"
base_model.model.backbone.stages.2.blocks.6.ffn,,"(1280, 1408)",1408,1280,1309.297607421875,0.4023937812559791,140,247,4.870340824127197,16.5460147857666,0.3919100165367126,0.4991503357887268,0.6048998832702637,0.7129859328269958,0.8092529773712158,0.0994318181818181,,"(1280, 1408)"
base_model.model.backbone.stages.2.blocks.6.ffn.dropout_layer,,"(1280, 1408)",1408,1280,1309.297607421875,0.4023937812559791,140,247,4.870340824127197,16.5460147857666,0.3919100165367126,0.4991503357887268,0.6048998832702637,0.7129859328269958,0.8092529773712158,0.0994318181818181,,"(1280, 1408)"
base_model.model.backbone.stages.2.blocks.6.ffn.layers,,"(1280, 1408)",1408,1280,1309.297607421875,0.4023937812559791,140,247,4.870340824127197,16.5460147857666,0.3919100165367126,0.4991503357887268,0.6048998832702637,0.7129859328269958,0.8092529773712158,0.0994318181818181,,"(1280, 1408)"
base_model.model.backbone.stages.2.blocks.6.ffn.layers.0.0.lora_dropout.default,,"(1280, 1408)",1408,1280,443.3855285644531,0.5769232632489149,134,233,8.790868759155273,29.44025611877441,0.3060827851295471,0.4386520683765411,0.5699211955070496,0.6971214413642883,0.8080518245697021,0.0951704545454545,,"(1280, 1408)"
base_model.model.backbone.stages.2.blocks.6.ffn.layers.2,,"(1280, 1408)",1408,1280,1309.297607421875,0.4023937812559791,140,247,4.870340824127197,16.5460147857666,0.3919100165367126,0.4991503357887268,0.6048998832702637,0.7129859328269958,0.8092529773712158,0.0994318181818181,,"(1280, 1408)"
base_model.model.backbone.stages.2.blocks.7,,"(1280, 1408)",1408,1280,826.2960815429688,0.744240888899932,180,303,8.07009506225586,30.479949951171875,0.3027594089508056,0.41006600856781,0.5330591201782227,0.6533344984054565,0.7621302008628845,0.1278409090909091,,"(1280, 1408)"
base_model.model.backbone.stages.2.blocks.7.attn,,"(1280, 1408)",1408,1280,1700.8350830078125,0.3105820170215527,126,203,6.2854509353637695,22.57979393005371,0.3410419821739197,0.4422004222869873,0.5621721148490906,0.6863679885864258,0.8059699535369873,0.0894886363636363,,"(1280, 1408)"
base_model.model.backbone.stages.2.blocks.7.attn.drop,,"(1280, 1408)",1408,1280,1700.8350830078125,0.3105820170215527,126,203,6.2854509353637695,22.57979393005371,0.3410419821739197,0.4422004222869873,0.5621721148490906,0.6863679885864258,0.8059699535369873,0.0894886363636363,,"(1280, 1408)"
base_model.model.backbone.stages.2.blocks.7.ffn,,"(1280, 1408)",1408,1280,1490.408447265625,0.471699737296096,156,269,6.757582187652588,19.54168701171875,0.3919687867164612,0.4874125123023987,0.5906128287315369,0.6990378499031067,0.7948598861694336,0.1107954545454545,,"(1280, 1408)"
base_model.model.backbone.stages.2.blocks.7.ffn.dropout_layer,,"(1280, 1408)",1408,1280,1490.408447265625,0.471699737296096,156,269,6.757582187652588,19.54168701171875,0.3919687867164612,0.4874125123023987,0.5906128287315369,0.6990378499031067,0.7948598861694336,0.1107954545454545,,"(1280, 1408)"
base_model.model.backbone.stages.2.blocks.7.ffn.layers,,"(1280, 1408)",1408,1280,1490.408447265625,0.471699737296096,156,269,6.757582187652588,19.54168701171875,0.3919687867164612,0.4874125123023987,0.5906128287315369,0.6990378499031067,0.7948598861694336,0.1107954545454545,,"(1280, 1408)"
base_model.model.backbone.stages.2.blocks.7.ffn.layers.0.0.lora_dropout.default,,"(1280, 1408)",1408,1280,662.37158203125,0.6222152299134938,155,262,8.678255081176758,30.75104141235352,0.3000030815601349,0.4173646569252014,0.5432409644126892,0.6653295159339905,0.7801077365875244,0.1100852272727272,,"(1280, 1408)"
base_model.model.backbone.stages.2.blocks.7.ffn.layers.2,,"(1280, 1408)",1408,1280,1490.408447265625,0.471699737296096,156,269,6.757582187652588,19.54168701171875,0.3919687867164612,0.4874125123023987,0.5906128287315369,0.6990378499031067,0.7948598861694336,0.1107954545454545,,"(1280, 1408)"
base_model.model.backbone.stages.2.blocks.8,,"(1280, 1408)",1408,1280,1074.0986328125,0.5539142890489346,204,334,7.444928169250488,30.14118385314941,0.3022501170635223,0.3944545686244964,0.5106653571128845,0.6295817494392395,0.739250898361206,0.1448863636363636,,"(1280, 1408)"
base_model.model.backbone.stages.2.blocks.8.attn,,"(1280, 1408)",1408,1280,2338.170654296875,0.53747357289123,127,209,6.644289016723633,24.37753677368164,0.3236943483352661,0.4487245082855224,0.5821818113327026,0.7010921835899353,0.8105372786521912,0.0901988636363636,,"(1280, 1408)"
base_model.model.backbone.stages.2.blocks.8.attn.drop,,"(1280, 1408)",1408,1280,2338.170654296875,0.53747357289123,127,209,6.644289016723633,24.37753677368164,0.3236943483352661,0.4487245082855224,0.5821818113327026,0.7010921835899353,0.8105372786521912,0.0901988636363636,,"(1280, 1408)"
base_model.model.backbone.stages.2.blocks.8.ffn,,"(1280, 1408)",1408,1280,1043.72900390625,0.4767432446447268,159,269,6.536640167236328,23.86697578430176,0.3331359326839447,0.4444896876811981,0.5614898204803467,0.6794464588165283,0.7851664423942566,0.1129261363636363,,"(1280, 1408)"
base_model.model.backbone.stages.2.blocks.8.ffn.dropout_layer,,"(1280, 1408)",1408,1280,1043.72900390625,0.4767432446447268,159,269,6.536640167236328,23.86697578430176,0.3331359326839447,0.4444896876811981,0.5614898204803467,0.6794464588165283,0.7851664423942566,0.1129261363636363,,"(1280, 1408)"
base_model.model.backbone.stages.2.blocks.8.ffn.layers,,"(1280, 1408)",1408,1280,1043.72900390625,0.4767432446447268,159,269,6.536640167236328,23.86697578430176,0.3331359326839447,0.4444896876811981,0.5614898204803467,0.6794464588165283,0.7851664423942566,0.1129261363636363,,"(1280, 1408)"
base_model.model.backbone.stages.2.blocks.8.ffn.layers.0.0.lora_dropout.default,,"(1280, 1408)",1408,1280,936.031982421875,0.6426109670464656,186,306,8.066610336303711,32.07167434692383,0.2927834689617157,0.392875999212265,0.5120723843574524,0.6321904063224792,0.7485864162445068,0.1321022727272727,,"(1280, 1408)"
base_model.model.backbone.stages.2.blocks.8.ffn.layers.2,,"(1280, 1408)",1408,1280,1043.72900390625,0.4767432446447268,159,269,6.536640167236328,23.86697578430176,0.3331359326839447,0.4444896876811981,0.5614898204803467,0.6794464588165283,0.7851664423942566,0.1129261363636363,,"(1280, 1408)"
base_model.model.backbone.stages.2.blocks.9,,"(1280, 1408)",1408,1280,1395.3883056640625,0.4540539623732118,212,344,7.186715126037598,29.915212631225582,0.2971772253513336,0.3909529149532318,0.5065292119979858,0.6253104209899902,0.7347159385681152,0.1505681818181818,,"(1280, 1408)"
base_model.model.backbone.stages.2.blocks.9.attn,,"(1280, 1408)",1408,1280,3342.82568359375,0.4061712743979283,111,186,5.23954439163208,18.551029205322266,0.3613064885139465,0.4869171679019928,0.6152977347373962,0.7320482134819031,0.8335695862770081,0.0788352272727272,,"(1280, 1408)"
base_model.model.backbone.stages.2.blocks.9.attn.drop,,"(1280, 1408)",1408,1280,3342.82568359375,0.4061712743979283,111,186,5.23954439163208,18.551029205322266,0.3613064885139465,0.4869171679019928,0.6152977347373962,0.7320482134819031,0.8335695862770081,0.0788352272727272,,"(1280, 1408)"
base_model.model.backbone.stages.2.blocks.9.ffn,,"(1280, 1408)",1408,1280,1180.7139892578125,0.5387143339629205,146,252,6.336422443389893,23.421049118041992,0.3243823945522308,0.462189257144928,0.5847650766372681,0.6995840668678284,0.8013322949409485,0.1036931818181818,,"(1280, 1408)"
base_model.model.backbone.stages.2.blocks.9.ffn.dropout_layer,,"(1280, 1408)",1408,1280,1180.7139892578125,0.5387143339629205,146,252,6.336422443389893,23.421049118041992,0.3243823945522308,0.462189257144928,0.5847650766372681,0.6995840668678284,0.8013322949409485,0.1036931818181818,,"(1280, 1408)"
base_model.model.backbone.stages.2.blocks.9.ffn.layers,,"(1280, 1408)",1408,1280,1180.7139892578125,0.5387143339629205,146,252,6.336422443389893,23.421049118041992,0.3243823945522308,0.462189257144928,0.5847650766372681,0.6995840668678284,0.8013322949409485,0.1036931818181818,,"(1280, 1408)"
base_model.model.backbone.stages.2.blocks.9.ffn.layers.0.0.lora_dropout.default,,"(1280, 1408)",1408,1280,1163.653564453125,0.4841894382383612,203,329,7.495510101318359,30.86907386779785,0.2970369458198547,0.3890712261199951,0.5035381317138672,0.6236637234687805,0.7354536652565002,0.1441761363636363,,"(1280, 1408)"
base_model.model.backbone.stages.2.blocks.9.ffn.layers.2,,"(1280, 1408)",1408,1280,1180.7139892578125,0.5387143339629205,146,252,6.336422443389893,23.421049118041992,0.3243823945522308,0.462189257144928,0.5847650766372681,0.6995840668678284,0.8013322949409485,0.1036931818181818,,"(1280, 1408)"
base_model.model.backbone.stages.1.blocks.0.ffn.activate,,"(1280, 2816)",2816,1280,37.69028854370117,0.2623302853976152,38,82,4.228089332580566,11.658843040466309,0.4747889041900635,0.6389233469963074,0.7720956206321716,0.8821229934692383,0.9378163814544678,0.0134943181818181,,"(1280, 2816)"
base_model.model.backbone.stages.1.blocks.0.ffn.layers.0,,"(1280, 2816)",2816,1280,37.69028854370117,0.2623302853976152,38,82,4.228089332580566,11.658843040466309,0.4747889041900635,0.6389233469963074,0.7720956206321716,0.8821229934692383,0.9378163814544678,0.0134943181818181,,"(1280, 2816)"
base_model.model.backbone.stages.1.blocks.0.ffn.layers.0.2,,"(1280, 2816)",2816,1280,37.69028854370117,0.2623302853976152,38,82,4.228089332580566,11.658843040466309,0.4747889041900635,0.6389233469963074,0.7720956206321716,0.8821229934692383,0.9378163814544678,0.0134943181818181,,"(1280, 2816)"
base_model.model.backbone.stages.1.blocks.1.ffn.activate,,"(1280, 2816)",2816,1280,67.48957824707031,0.3178820602853695,55,123,4.872438430786133,12.900129318237305,0.4849687814712524,0.6265898942947388,0.758370041847229,0.8492622375488281,0.9123051762580872,0.01953125,,"(1280, 2816)"
base_model.model.backbone.stages.1.blocks.1.ffn.layers.0,,"(1280, 2816)",2816,1280,67.48957824707031,0.3178820602853695,55,123,4.872438430786133,12.900129318237305,0.4849687814712524,0.6265898942947388,0.758370041847229,0.8492622375488281,0.9123051762580872,0.01953125,,"(1280, 2816)"
base_model.model.backbone.stages.1.blocks.1.ffn.layers.0.2,,"(1280, 2816)",2816,1280,67.48957824707031,0.3178820602853695,55,123,4.872438430786133,12.900129318237305,0.4849687814712524,0.6265898942947388,0.758370041847229,0.8492622375488281,0.9123051762580872,0.01953125,,"(1280, 2816)"
base_model.model.backbone.stages.3.blocks.0,,"(1280, 2816)",2816,1280,1549.941650390625,1.3038952482167747,150,310,2.702208995819092,6.958381652832031,0.463797003030777,0.5406637191772461,0.6356128454208374,0.7449526786804199,0.8294287919998169,0.0532670454545454,,"(1280, 2816)"
base_model.model.backbone.stages.3.blocks.0.attn,,"(1280, 2816)",2816,1280,3438.520263671875,0.2160131070007724,135,271,2.1265170574188232,4.434112071990967,0.547753095626831,0.6081383228302002,0.681837260723114,0.7615283727645874,0.8354536890983582,0.0479403409090909,,"(1280, 2816)"
base_model.model.backbone.stages.3.blocks.0.attn.drop,,"(1280, 2816)",2816,1280,3438.520263671875,0.2160131070007724,135,271,2.1265170574188232,4.434112071990967,0.547753095626831,0.6081383228302002,0.681837260723114,0.7615283727645874,0.8354536890983582,0.0479403409090909,,"(1280, 2816)"
base_model.model.backbone.stages.3.blocks.0.attn.w_msa,,"(1280, 2816)",2816,1280,3431.517578125,0.2243374800226183,140,275,2.2063376903533936,4.762379169464111,0.5296355485916138,0.5935412645339966,0.6714414954185486,0.7544411420822144,0.8312227129936218,0.049715909090909,,"(1280, 2816)"
base_model.model.backbone.stages.3.blocks.0.attn.w_msa.proj_drop,,"(1280, 2816)",2816,1280,3431.517578125,0.2243374800226183,140,275,2.2063376903533936,4.762379169464111,0.5296355485916138,0.5935412645339966,0.6714414954185486,0.7544411420822144,0.8312227129936218,0.049715909090909,,"(1280, 2816)"
base_model.model.backbone.stages.3.blocks.0.ffn,,"(1280, 2816)",2816,1280,3001.058837890625,0.7311126287025091,155,314,2.238491535186768,4.888225555419922,0.5326963067054749,0.5934579372406006,0.6687335968017578,0.7537526488304138,0.8270039558410645,0.0550426136363636,,"(1280, 2816)"
base_model.model.backbone.stages.3.blocks.0.ffn.dropout_layer,,"(1280, 2816)",2816,1280,3001.058837890625,0.7311126287025091,155,314,2.238491535186768,4.888225555419922,0.5326963067054749,0.5934579372406006,0.6687335968017578,0.7537526488304138,0.8270039558410645,0.0550426136363636,,"(1280, 2816)"
base_model.model.backbone.stages.3.blocks.0.ffn.layers,,"(1280, 2816)",2816,1280,3001.058837890625,0.7311126287025091,155,314,2.238491535186768,4.888225555419922,0.5326963067054749,0.5934579372406006,0.6687335968017578,0.7537526488304138,0.8270039558410645,0.0550426136363636,,"(1280, 2816)"
base_model.model.backbone.stages.3.blocks.0.ffn.layers.0.0.lora_dropout.default,,"(1280, 2816)",2816,1280,1217.1968994140625,1.4212846682409483,117,227,2.4336817264556885,5.702449798583984,0.5107377767562866,0.577168345451355,0.663140058517456,0.7553422451019287,0.8417326211929321,0.0415482954545454,,"(1280, 2816)"
base_model.model.backbone.stages.3.blocks.0.ffn.layers.2,,"(1280, 2816)",2816,1280,3001.058837890625,0.7311126287025091,155,314,2.238491535186768,4.888225555419922,0.5326963067054749,0.5934579372406006,0.6687335968017578,0.7537526488304138,0.8270039558410645,0.0550426136363636,,"(1280, 2816)"
base_model.model.backbone.stages.3.blocks.1,,"(1280, 2816)",2816,1280,2069.82470703125,1.0644291479000594,144,312,2.3943090438842773,5.553544998168945,0.5025721788406372,0.5703696608543396,0.6584535837173462,0.7605050206184387,0.8395474553108215,0.0511363636363636,,"(1280, 2816)"
base_model.model.backbone.stages.3.blocks.1.attn,,"(1280, 2816)",2816,1280,10899.669921875,1.458629750081728,24,79,1.2518596649169922,1.5655624866485596,0.8260955810546875,0.8522295951843262,0.8820725083351135,0.9160914421081544,0.9437134861946106,0.0085227272727272,,"(1280, 2816)"
base_model.model.backbone.stages.3.blocks.1.attn.drop,,"(1280, 2816)",2816,1280,10899.669921875,1.458629750081728,24,79,1.2518596649169922,1.5655624866485596,0.8260955810546875,0.8522295951843262,0.8820725083351135,0.9160914421081544,0.9437134861946106,0.0085227272727272,,"(1280, 2816)"
base_model.model.backbone.stages.3.blocks.1.attn.w_msa,,"(1280, 2816)",2816,1280,9355.630859375,1.291873715733913,36,112,1.3380749225616455,1.7871577739715576,0.7817655801773071,0.8145801424980164,0.852189838886261,0.8947202563285828,0.9296364784240724,0.0127840909090909,,"(1280, 2816)"
base_model.model.backbone.stages.3.blocks.1.attn.w_msa.proj_drop,,"(1280, 2816)",2816,1280,9355.630859375,1.291873715733913,36,112,1.3380749225616455,1.7871577739715576,0.7817655801773071,0.8145801424980164,0.852189838886261,0.8947202563285828,0.9296364784240724,0.0127840909090909,,"(1280, 2816)"
base_model.model.backbone.stages.3.blocks.1.ffn,,"(1280, 2816)",2816,1280,4183.2734375,0.7169119748278354,69,199,1.5165557861328125,2.28828239440918,0.7174119353294373,0.7551266551017761,0.8006371259689331,0.8535295724868774,0.8968228101730347,0.0245028409090909,,"(1280, 2816)"
base_model.model.backbone.stages.3.blocks.1.ffn.dropout_layer,,"(1280, 2816)",2816,1280,4183.2734375,0.7169119748278354,69,199,1.5165557861328125,2.28828239440918,0.7174119353294373,0.7551266551017761,0.8006371259689331,0.8535295724868774,0.8968228101730347,0.0245028409090909,,"(1280, 2816)"
base_model.model.backbone.stages.3.blocks.1.ffn.layers,,"(1280, 2816)",2816,1280,4183.2734375,0.7169119748278354,69,199,1.5165557861328125,2.28828239440918,0.7174119353294373,0.7551266551017761,0.8006371259689331,0.8535295724868774,0.8968228101730347,0.0245028409090909,,"(1280, 2816)"
base_model.model.backbone.stages.3.blocks.1.ffn.layers.0.0.lora_dropout.default,,"(1280, 2816)",2816,1280,1743.4024658203125,1.1279027975508895,143,302,2.457737684249878,5.838454246520996,0.492601215839386,0.564453661441803,0.6505472660064697,0.75041264295578,0.833429753780365,0.05078125,,"(1280, 2816)"
base_model.model.backbone.stages.3.blocks.1.ffn.layers.2,,"(1280, 2816)",2816,1280,4183.2734375,0.7169119748278354,69,199,1.5165557861328125,2.28828239440918,0.7174119353294373,0.7551266551017761,0.8006371259689331,0.8535295724868774,0.8968228101730347,0.0245028409090909,,"(1280, 2816)"
base_model.model.backbone.stages.2.blocks.0.ffn.activate,,"(1280, 5632)",5632,1280,595.4409790039062,0.5471984119772539,102,229,6.609372615814209,20.92135429382324,0.3531226515769958,0.497724175453186,0.6581872701644897,0.7760026454925537,0.8609831929206848,0.0181107954545454,,"(1280, 5632)"
base_model.model.backbone.stages.2.blocks.0.ffn.layers.0,,"(1280, 5632)",5632,1280,595.4409790039062,0.5471984119772539,102,229,6.609372615814209,20.92135429382324,0.3531226515769958,0.497724175453186,0.6581872701644897,0.7760026454925537,0.8609831929206848,0.0181107954545454,,"(1280, 5632)"
base_model.model.backbone.stages.2.blocks.0.ffn.layers.0.2,,"(1280, 5632)",5632,1280,595.4409790039062,0.5471984119772539,102,229,6.609372615814209,20.92135429382324,0.3531226515769958,0.497724175453186,0.6581872701644897,0.7760026454925537,0.8609831929206848,0.0181107954545454,,"(1280, 5632)"
base_model.model.backbone.stages.2.blocks.1.ffn.activate,,"(1280, 5632)",5632,1280,748.3771362304688,0.6488443908353916,109,240,6.428275108337402,20.68195343017578,0.3647038638591766,0.5017087459564209,0.6391026973724365,0.7669571042060852,0.8531620502471924,0.0193536931818181,,"(1280, 5632)"
base_model.model.backbone.stages.2.blocks.1.ffn.layers.0,,"(1280, 5632)",5632,1280,748.3771362304688,0.6488443908353916,109,240,6.428275108337402,20.68195343017578,0.3647038638591766,0.5017087459564209,0.6391026973724365,0.7669571042060852,0.8531620502471924,0.0193536931818181,,"(1280, 5632)"
base_model.model.backbone.stages.2.blocks.1.ffn.layers.0.2,,"(1280, 5632)",5632,1280,748.3771362304688,0.6488443908353916,109,240,6.428275108337402,20.68195343017578,0.3647038638591766,0.5017087459564209,0.6391026973724365,0.7669571042060852,0.8531620502471924,0.0193536931818181,,"(1280, 5632)"
base_model.model.backbone.stages.2.blocks.10.ffn.activate,,"(1280, 5632)",5632,1280,1009.7269287109376,1.2005048351125691,204,362,6.009638786315918,23.674531936645508,0.3186399936676025,0.4338213801383972,0.5515024065971375,0.6645327210426331,0.7642443180084229,0.0362215909090909,,"(1280, 5632)"
base_model.model.backbone.stages.2.blocks.10.ffn.layers.0,,"(1280, 5632)",5632,1280,1009.7269287109376,1.2005048351125691,204,362,6.009638786315918,23.674531936645508,0.3186399936676025,0.4338213801383972,0.5515024065971375,0.6645327210426331,0.7642443180084229,0.0362215909090909,,"(1280, 5632)"
base_model.model.backbone.stages.2.blocks.10.ffn.layers.0.2,,"(1280, 5632)",5632,1280,1009.7269287109376,1.2005048351125691,204,362,6.009638786315918,23.674531936645508,0.3186399936676025,0.4338213801383972,0.5515024065971375,0.6645327210426331,0.7642443180084229,0.0362215909090909,,"(1280, 5632)"
base_model.model.backbone.stages.2.blocks.11.ffn.activate,,"(1280, 5632)",5632,1280,1161.9114990234375,1.2908741085755748,186,343,6.406279563903809,24.351394653320312,0.3216983377933502,0.4406620860099792,0.5699697732925415,0.6888976693153381,0.7860813140869141,0.0330255681818181,,"(1280, 5632)"
base_model.model.backbone.stages.2.blocks.11.ffn.layers.0,,"(1280, 5632)",5632,1280,1161.9114990234375,1.2908741085755748,186,343,6.406279563903809,24.351394653320312,0.3216983377933502,0.4406620860099792,0.5699697732925415,0.6888976693153381,0.7860813140869141,0.0330255681818181,,"(1280, 5632)"
base_model.model.backbone.stages.2.blocks.11.ffn.layers.0.2,,"(1280, 5632)",5632,1280,1161.9114990234375,1.2908741085755748,186,343,6.406279563903809,24.351394653320312,0.3216983377933502,0.4406620860099792,0.5699697732925415,0.6888976693153381,0.7860813140869141,0.0330255681818181,,"(1280, 5632)"
base_model.model.backbone.stages.2.blocks.12.ffn.activate,,"(1280, 5632)",5632,1280,412.8479614257813,1.077468493397694,265,453,8.23543930053711,33.196685791015625,0.2865651249885559,0.3914043307304382,0.5112980008125305,0.627029299736023,0.7301318049430847,0.0470525568181818,,"(1280, 5632)"
base_model.model.backbone.stages.2.blocks.12.ffn.layers.0,,"(1280, 5632)",5632,1280,412.8479614257813,1.077468493397694,265,453,8.23543930053711,33.196685791015625,0.2865651249885559,0.3914043307304382,0.5112980008125305,0.627029299736023,0.7301318049430847,0.0470525568181818,,"(1280, 5632)"
base_model.model.backbone.stages.2.blocks.12.ffn.layers.0.2,,"(1280, 5632)",5632,1280,412.8479614257813,1.077468493397694,265,453,8.23543930053711,33.196685791015625,0.2865651249885559,0.3914043307304382,0.5112980008125305,0.627029299736023,0.7301318049430847,0.0470525568181818,,"(1280, 5632)"
base_model.model.backbone.stages.2.blocks.13.ffn.activate,,"(1280, 5632)",5632,1280,428.4057922363281,1.3008389567416827,202,360,10.290797233581545,33.99052429199219,0.2732390165328979,0.3965655267238617,0.5461462736129761,0.6753197312355042,0.7751925587654114,0.0358664772727272,,"(1280, 5632)"
base_model.model.backbone.stages.2.blocks.13.ffn.layers.0,,"(1280, 5632)",5632,1280,428.4057922363281,1.3008389567416827,202,360,10.290797233581545,33.99052429199219,0.2732390165328979,0.3965655267238617,0.5461462736129761,0.6753197312355042,0.7751925587654114,0.0358664772727272,,"(1280, 5632)"
base_model.model.backbone.stages.2.blocks.13.ffn.layers.0.2,,"(1280, 5632)",5632,1280,428.4057922363281,1.3008389567416827,202,360,10.290797233581545,33.99052429199219,0.2732390165328979,0.3965655267238617,0.5461462736129761,0.6753197312355042,0.7751925587654114,0.0358664772727272,,"(1280, 5632)"
base_model.model.backbone.stages.2.blocks.14.ffn.activate,,"(1280, 5632)",5632,1280,445.83892822265625,1.2050987947156022,181,320,11.808480262756348,38.51349258422852,0.2543565630912781,0.3826130628585815,0.5261437296867371,0.669968843460083,0.781505286693573,0.032137784090909,,"(1280, 5632)"
base_model.model.backbone.stages.2.blocks.14.ffn.layers.0,,"(1280, 5632)",5632,1280,445.83892822265625,1.2050987947156022,181,320,11.808480262756348,38.51349258422852,0.2543565630912781,0.3826130628585815,0.5261437296867371,0.669968843460083,0.781505286693573,0.032137784090909,,"(1280, 5632)"
base_model.model.backbone.stages.2.blocks.14.ffn.layers.0.2,,"(1280, 5632)",5632,1280,445.83892822265625,1.2050987947156022,181,320,11.808480262756348,38.51349258422852,0.2543565630912781,0.3826130628585815,0.5261437296867371,0.669968843460083,0.781505286693573,0.032137784090909,,"(1280, 5632)"
base_model.model.backbone.stages.2.blocks.15.ffn.activate,,"(1280, 5632)",5632,1280,480.7812194824219,1.2927434407640903,158,278,11.71613597869873,39.204368591308594,0.2435062676668167,0.3741034567356109,0.5276193022727966,0.6835468411445618,0.7973304390907288,0.0280539772727272,,"(1280, 5632)"
base_model.model.backbone.stages.2.blocks.15.ffn.layers.0,,"(1280, 5632)",5632,1280,480.7812194824219,1.2927434407640903,158,278,11.71613597869873,39.204368591308594,0.2435062676668167,0.3741034567356109,0.5276193022727966,0.6835468411445618,0.7973304390907288,0.0280539772727272,,"(1280, 5632)"
base_model.model.backbone.stages.2.blocks.15.ffn.layers.0.2,,"(1280, 5632)",5632,1280,480.7812194824219,1.2927434407640903,158,278,11.71613597869873,39.204368591308594,0.2435062676668167,0.3741034567356109,0.5276193022727966,0.6835468411445618,0.7973304390907288,0.0280539772727272,,"(1280, 5632)"
base_model.model.backbone.stages.2.blocks.16.ffn.activate,,"(1280, 5632)",5632,1280,611.5894165039062,1.239926237594509,149,271,10.185674667358398,34.75612258911133,0.2691060602664947,0.4017591178417206,0.5433341264724731,0.6955764889717102,0.8094155192375183,0.0264559659090909,,"(1280, 5632)"
base_model.model.backbone.stages.2.blocks.16.ffn.layers.0,,"(1280, 5632)",5632,1280,611.5894165039062,1.239926237594509,149,271,10.185674667358398,34.75612258911133,0.2691060602664947,0.4017591178417206,0.5433341264724731,0.6955764889717102,0.8094155192375183,0.0264559659090909,,"(1280, 5632)"
base_model.model.backbone.stages.2.blocks.16.ffn.layers.0.2,,"(1280, 5632)",5632,1280,611.5894165039062,1.239926237594509,149,271,10.185674667358398,34.75612258911133,0.2691060602664947,0.4017591178417206,0.5433341264724731,0.6955764889717102,0.8094155192375183,0.0264559659090909,,"(1280, 5632)"
base_model.model.backbone.stages.2.blocks.17.ffn.activate,,"(1280, 5632)",5632,1280,881.7958984375,1.499188836430114,144,275,11.058793067932127,35.73672103881836,0.2532609105110168,0.3973057866096496,0.5609785914421082,0.7187098860740662,0.8241147398948669,0.0255681818181818,,"(1280, 5632)"
base_model.model.backbone.stages.2.blocks.17.ffn.layers.0,,"(1280, 5632)",5632,1280,881.7958984375,1.499188836430114,144,275,11.058793067932127,35.73672103881836,0.2532609105110168,0.3973057866096496,0.5609785914421082,0.7187098860740662,0.8241147398948669,0.0255681818181818,,"(1280, 5632)"
base_model.model.backbone.stages.2.blocks.17.ffn.layers.0.2,,"(1280, 5632)",5632,1280,881.7958984375,1.499188836430114,144,275,11.058793067932127,35.73672103881836,0.2532609105110168,0.3973057866096496,0.5609785914421082,0.7187098860740662,0.8241147398948669,0.0255681818181818,,"(1280, 5632)"
